"rank" 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 
0.37799 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7661 1.0000 0.9977 1.0000 0.6239 1.0000 1.0000 1.0000 0.6259 
0.37809 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7660 1.0000 0.9977 1.0000 0.6238 1.0000 1.0000 1.0000 0.6258 
0.37819 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7659 1.0000 0.9977 1.0000 0.6236 1.0000 1.0000 1.0000 0.6257 
0.37829 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7657 1.0000 0.9977 1.0000 0.6235 1.0000 1.0000 1.0000 0.6256 
0.37839 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7656 1.0000 0.9977 1.0000 0.6234 1.0000 1.0000 1.0000 0.6255 
0.37849 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7655 1.0000 0.9977 1.0000 0.6233 1.0000 1.0000 1.0000 0.6254 
0.37859 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7653 1.0000 0.9977 1.0000 0.6232 1.0000 1.0000 1.0000 0.6253 
0.37869 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7652 1.0000 0.9977 1.0000 0.6231 1.0000 1.0000 1.0000 0.6252 
0.37879 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7651 1.0000 0.9977 1.0000 0.6230 1.0000 1.0000 1.0000 0.6251 
0.37889 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7649 1.0000 0.9977 1.0000 0.6229 1.0000 1.0000 1.0000 0.6250 
0.37899 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7648 1.0000 0.9977 1.0000 0.6228 1.0000 1.0000 1.0000 0.6249 
0.37909 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7647 1.0000 0.9975 1.0000 0.6228 1.0000 1.0000 1.0000 0.6248 
0.37919 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7647 1.0000 0.9973 1.0000 0.6228 1.0000 1.0000 1.0000 0.6248 
0.37929 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7647 1.0000 0.9970 1.0000 0.6228 1.0000 1.0000 1.0000 0.6248 
0.37939 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7647 1.0000 0.9968 1.0000 0.6227 1.0000 1.0000 1.0000 0.6248 
0.37949 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7646 1.0000 0.9965 1.0000 0.6227 1.0000 1.0000 1.0000 0.6248 
0.37959 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7646 1.0000 0.9963 1.0000 0.6227 1.0000 1.0000 1.0000 0.6247 
0.37969 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7645 1.0000 0.9962 1.0000 0.6226 1.0000 1.0000 1.0000 0.6246 
0.37979 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7644 1.0000 0.9961 1.0000 0.6225 1.0000 1.0000 1.0000 0.6245 
0.37989 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7643 1.0000 0.9961 1.0000 0.6224 1.0000 1.0000 1.0000 0.6244 
0.37999 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7641 1.0000 0.9961 1.0000 0.6223 1.0000 1.0000 1.0000 0.6243 
0.38009 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7641 1.0000 0.9959 1.0000 0.6222 1.0000 1.0000 1.0000 0.6242 
0.38019 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7640 1.0000 0.9958 1.0000 0.6221 1.0000 1.0000 1.0000 0.6241 
0.38029 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7638 1.0000 0.9958 1.0000 0.6220 1.0000 1.0000 1.0000 0.6240 
0.38039 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7637 1.0000 0.9958 1.0000 0.6219 1.0000 1.0000 1.0000 0.6239 
0.38049 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7635 1.0000 0.9958 1.0000 0.6218 1.0000 1.0000 1.0000 0.6238 
0.38059 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7634 1.0000 0.9958 1.0000 0.6217 1.0000 1.0000 1.0000 0.6237 
0.38069 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7633 1.0000 0.9958 1.0000 0.6216 1.0000 1.0000 1.0000 0.6236 
0.38079 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7631 1.0000 0.9958 1.0000 0.6215 1.0000 1.0000 1.0000 0.6235 
0.38089 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7630 1.0000 0.9958 1.0000 0.6214 1.0000 1.0000 1.0000 0.6234 
0.38099 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7629 1.0000 0.9958 1.0000 0.6213 1.0000 1.0000 1.0000 0.6233 
0.38109 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7627 1.0000 0.9958 1.0000 0.6212 1.0000 1.0000 1.0000 0.6232 
0.38119 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7626 1.0000 0.9957 1.0000 0.6211 1.0000 1.0000 1.0000 0.6231 
0.38129 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7625 1.0000 0.9956 1.0000 0.6210 1.0000 1.0000 1.0000 0.6230 
0.38139 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7624 1.0000 0.9955 1.0000 0.6209 1.0000 1.0000 1.0000 0.6229 
0.38149 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7623 1.0000 0.9955 1.0000 0.6208 1.0000 1.0000 1.0000 0.6228 
0.38159 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7621 1.0000 0.9955 1.0000 0.6207 1.0000 1.0000 1.0000 0.6227 
0.38169 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7620 1.0000 0.9955 1.0000 0.6206 1.0000 1.0000 1.0000 0.6226 
0.38179 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7619 1.0000 0.9955 1.0000 0.6205 1.0000 1.0000 1.0000 0.6225 
0.38189 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7617 1.0000 0.9955 1.0000 0.6204 1.0000 1.0000 1.0000 0.6224 
0.38199 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7616 1.0000 0.9955 1.0000 0.6203 1.0000 1.0000 1.0000 0.6223 
0.38209 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7615 1.0000 0.9954 1.0000 0.6202 1.0000 1.0000 1.0000 0.6222 
0.38219 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7614 1.0000 0.9953 1.0000 0.6201 1.0000 1.0000 1.0000 0.6221 
0.38229 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7613 1.0000 0.9952 1.0000 0.6200 1.0000 1.0000 1.0000 0.6220 
0.38239 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7611 1.0000 0.9952 1.0000 0.6199 1.0000 1.0000 1.0000 0.6219 
0.38249 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7610 1.0000 0.9952 1.0000 0.6198 1.0000 1.0000 1.0000 0.6218 
0.38259 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7609 1.0000 0.9952 1.0000 0.6197 1.0000 1.0000 1.0000 0.6217 
0.38269 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7607 1.0000 0.9952 1.0000 0.6196 1.0000 1.0000 1.0000 0.6216 
0.38279 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7606 1.0000 0.9952 1.0000 0.6195 1.0000 1.0000 1.0000 0.6215 
0.38289 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7605 1.0000 0.9951 1.0000 0.6194 1.0000 1.0000 1.0000 0.6214 
0.38299 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7604 1.0000 0.9950 1.0000 0.6193 1.0000 1.0000 1.0000 0.6213 
0.38309 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7603 1.0000 0.9949 1.0000 0.6192 1.0000 1.0000 1.0000 0.6211 
0.38319 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7602 1.0000 0.9947 1.0000 0.6191 1.0000 1.0000 1.0000 0.6210 
0.38329 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7601 1.0000 0.9946 1.0000 0.6190 1.0000 1.0000 1.0000 0.6209 
0.38339 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7599 1.0000 0.9946 1.0000 0.6189 1.0000 1.0000 1.0000 0.6209 
0.38349 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7598 1.0000 0.9946 1.0000 0.6188 1.0000 1.0000 1.0000 0.6207 
0.38359 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7597 1.0000 0.9946 1.0000 0.6187 1.0000 1.0000 1.0000 0.6206 
0.38369 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7595 1.0000 0.9946 1.0000 0.6186 1.0000 1.0000 1.0000 0.6205 
0.38379 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7594 1.0000 0.9946 1.0000 0.6185 1.0000 1.0000 1.0000 0.6204 
0.38389 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7592 1.0000 0.9946 1.0000 0.6184 1.0000 1.0000 1.0000 0.6203 
0.38399 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7591 1.0000 0.9946 1.0000 0.6183 1.0000 1.0000 1.0000 0.6202 
0.38409 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7590 1.0000 0.9946 1.0000 0.6182 1.0000 1.0000 1.0000 0.6201 
0.38419 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7589 1.0000 0.9945 1.0000 0.6181 1.0000 1.0000 1.0000 0.6200 
0.38429 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7588 1.0000 0.9944 1.0000 0.6180 1.0000 1.0000 1.0000 0.6199 
0.38439 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7586 1.0000 0.9944 1.0000 0.6179 1.0000 1.0000 1.0000 0.6198 
0.38449 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7585 1.0000 0.9943 1.0000 0.6178 1.0000 1.0000 1.0000 0.6197 
0.38459 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7584 1.0000 0.9942 1.0000 0.6177 1.0000 1.0000 1.0000 0.6196 
0.38469 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7582 1.0000 0.9942 1.0000 0.6176 1.0000 1.0000 1.0000 0.6195 
0.38479 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7581 1.0000 0.9942 1.0000 0.6175 1.0000 1.0000 1.0000 0.6194 
0.38489 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7579 1.0000 0.9942 1.0000 0.6174 1.0000 1.0000 1.0000 0.6193 
0.38499 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7578 1.0000 0.9942 1.0000 0.6173 1.0000 1.0000 1.0000 0.6192 
0.38509 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7577 1.0000 0.9942 1.0000 0.6172 1.0000 1.0000 1.0000 0.6191 
0.38519 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7575 1.0000 0.9942 1.0000 0.6171 1.0000 1.0000 1.0000 0.6190 
0.38529 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7574 1.0000 0.9942 1.0000 0.6170 1.0000 1.0000 1.0000 0.6189 
0.38539 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7573 1.0000 0.9940 1.0000 0.6169 1.0000 1.0000 1.0000 0.6188 
0.38549 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7571 1.0000 0.9940 1.0000 0.6168 1.0000 1.0000 1.0000 0.6187 
0.38559 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7570 1.0000 0.9940 1.0000 0.6167 1.0000 1.0000 1.0000 0.6186 
0.38569 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7569 1.0000 0.9940 1.0000 0.6166 1.0000 1.0000 1.0000 0.6185 
0.38579 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7568 1.0000 0.9938 1.0000 0.6165 1.0000 1.0000 1.0000 0.6184 
0.38589 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7567 1.0000 0.9937 1.0000 0.6164 1.0000 1.0000 1.0000 0.6183 
0.38599 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7565 1.0000 0.9937 1.0000 0.6163 1.0000 1.0000 1.0000 0.6182 
0.38609 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7564 1.0000 0.9937 1.0000 0.6162 1.0000 1.0000 1.0000 0.6181 
0.38619 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7562 1.0000 0.9937 1.0000 0.6161 1.0000 1.0000 1.0000 0.6180 
0.38629 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7561 1.0000 0.9937 1.0000 0.6160 1.0000 1.0000 1.0000 0.6179 
0.38639 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7559 1.0000 0.9937 1.0000 0.6159 1.0000 1.0000 1.0000 0.6178 
0.38649 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7558 1.0000 0.9937 1.0000 0.6158 1.0000 1.0000 1.0000 0.6177 
0.38659 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7557 1.0000 0.9937 1.0000 0.6157 1.0000 1.0000 1.0000 0.6176 
0.38669 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7555 1.0000 0.9937 1.0000 0.6156 1.0000 1.0000 1.0000 0.6175 
0.38679 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7554 1.0000 0.9937 1.0000 0.6155 1.0000 1.0000 1.0000 0.6174 
0.38689 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7552 1.0000 0.9937 1.0000 0.6154 1.0000 1.0000 1.0000 0.6173 
0.38699 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7551 1.0000 0.9937 1.0000 0.6153 1.0000 1.0000 1.0000 0.6172 
0.38709 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7549 1.0000 0.9936 1.0000 0.6152 1.0000 1.0000 1.0000 0.6171 
0.38719 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7548 1.0000 0.9935 1.0000 0.6151 1.0000 1.0000 1.0000 0.6170 
0.38729 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7547 1.0000 0.9935 1.0000 0.6149 1.0000 1.0000 1.0000 0.6169 
0.38739 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7546 1.0000 0.9935 1.0000 0.6149 1.0000 1.0000 1.0000 0.6168 
0.38749 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7544 1.0000 0.9934 1.0000 0.6148 1.0000 1.0000 1.0000 0.6167 
0.38759 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7543 1.0000 0.9934 1.0000 0.6147 1.0000 1.0000 1.0000 0.6166 
0.38769 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7541 1.0000 0.9934 1.0000 0.6145 1.0000 1.0000 1.0000 0.6165 
0.38779 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7540 1.0000 0.9934 1.0000 0.6144 1.0000 1.0000 1.0000 0.6164 
0.38789 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7538 1.0000 0.9934 1.0000 0.6143 1.0000 1.0000 1.0000 0.6163 
0.38799 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7537 1.0000 0.9933 1.0000 0.6142 1.0000 1.0000 1.0000 0.6162 
0.38809 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7536 1.0000 0.9932 1.0000 0.6141 1.0000 1.0000 1.0000 0.6161 
0.38819 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7535 1.0000 0.9931 1.0000 0.6140 1.0000 1.0000 1.0000 0.6160 
0.38829 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7533 1.0000 0.9931 1.0000 0.6139 1.0000 1.0000 1.0000 0.6159 
0.38839 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7532 1.0000 0.9931 1.0000 0.6138 1.0000 1.0000 1.0000 0.6158 
0.38849 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7531 1.0000 0.9930 1.0000 0.6137 1.0000 1.0000 1.0000 0.6157 
0.38859 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7529 1.0000 0.9929 1.0000 0.6136 1.0000 1.0000 1.0000 0.6156 
0.38869 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7528 1.0000 0.9929 1.0000 0.6135 1.0000 1.0000 1.0000 0.6155 
0.38879 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7527 1.0000 0.9929 1.0000 0.6134 1.0000 1.0000 1.0000 0.6154 
0.38889 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7525 1.0000 0.9929 1.0000 0.6133 1.0000 1.0000 1.0000 0.6153 
